image_path,filename,lat,lon,esa_code,label_name,nodata_ratio,split
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.8556_76.8910.png,28.8556_76.8910.png,28.8556,76.891,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.2266_77.6058.png,28.2266_77.6058.png,28.226599999999998,77.6058,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.2266_77.3734.png,28.2266_77.3734.png,28.226599999999998,77.3734,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.2178_77.6234.png,28.2178_77.6234.png,28.2178,77.6234,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6267_77.2058.png,28.6267_77.2058.png,28.626699999999996,77.2058,50,Built-up,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.2943_77.3057.png,28.2943_77.3057.png,28.2943,77.3057,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.2767_76.8558.png,28.2767_76.8558.png,28.276699999999998,76.8558,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.4590_76.9145.png,28.4590_76.9145.png,28.459,76.9145,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.3590_77.2058.png,28.3590_77.2058.png,28.359000000000005,77.2058,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.4854_77.5645.png,28.4854_77.5645.png,28.485400000000002,77.5645,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.4090_77.6058.png,28.4090_77.6058.png,28.409000000000002,77.6058,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.2056_77.2146.png,28.2056_77.2146.png,28.2056,77.2146,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.4556_77.0410.png,28.4556_77.0410.png,28.455599999999993,77.041,50,Built-up,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.3090_77.6443.png,28.3090_77.6443.png,28.309,77.6443,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9057_76.8646.png,28.9057_76.8646.png,28.905699999999996,76.8646,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_77.6146.png,28.6355_77.6146.png,28.6355,77.6146,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.5179_77.2910.png,28.5179_77.2910.png,28.517899999999997,77.291,50,Built-up,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_77.6410.png,28.9266_77.6410.png,28.926599999999993,77.641,50,Built-up,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.4590_77.0410.png,28.4590_77.0410.png,28.459000000000003,77.041,50,Built-up,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.5557_77.5058.png,28.5557_77.5058.png,28.555699999999995,77.5058,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9942_77.3822.png,28.9942_77.3822.png,28.994200000000003,77.3822,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.5557_77.1410.png,28.5557_77.1410.png,28.5557,77.141,10,Tree cover,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.5355_77.5234.png,28.5355_77.5234.png,28.535500000000003,77.5234,30,Grassland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.4766_77.0557.png,28.4766_77.0557.png,28.476599999999998,77.0557,50,Built-up,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.4556_77.5557.png,28.4556_77.5557.png,28.455599999999997,77.5557,50,Built-up,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9854_77.1146.png,28.9854_77.1146.png,28.985399999999995,77.1146,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9766_77.1943.png,28.9766_77.1943.png,28.976599999999994,77.1943,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.2591_77.0234.png,28.2591_77.0234.png,28.259099999999997,77.0234,20,Shrubland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.8767_77.6410.png,28.8767_77.6410.png,28.876700000000003,77.641,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.2855_77.1410.png,28.2855_77.1410.png,28.2855,77.141,20,Shrubland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.7679_77.3558.png,28.7679_77.3558.png,28.767899999999997,77.3558,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9354_77.5322.png,28.9354_77.5322.png,28.935399999999998,77.5322,50,Built-up,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9766_76.9321.png,28.9766_76.9321.png,28.9766,76.9321,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.8767_77.1557.png,28.8767_77.1557.png,28.876700000000003,77.1557,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6557_76.8822.png,28.6557_76.8822.png,28.6557,76.8822,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.8591_77.5821.png,28.8591_77.5821.png,28.8591,77.58210000000001,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.3767_77.5443.png,28.3767_77.5443.png,28.376699999999992,77.5443,10,Tree cover,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.7591_76.9910.png,28.7591_76.9910.png,28.759100000000004,76.991,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.4766_76.9233.png,28.4766_76.9233.png,28.476599999999998,76.9233,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.2354_77.4443.png,28.2354_77.4443.png,28.2354,77.4443,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9556_77.3321.png,28.9556_77.3321.png,28.955599999999993,77.3321,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9556_77.6146.png,28.9556_77.6146.png,28.9556,77.6146,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.8943_77.2943.png,28.8943_77.2943.png,28.894299999999994,77.2943,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.4678_76.9145.png,28.4678_76.9145.png,28.467800000000004,76.9145,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.3556_77.4944.png,28.3556_77.4944.png,28.3556,77.4944,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.7591_77.2822.png,28.7591_77.2822.png,28.759100000000004,77.2822,50,Built-up,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.4556_77.1058.png,28.4556_77.1058.png,28.455599999999997,77.1058,10,Tree cover,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.7178_77.2410.png,28.7178_77.2410.png,28.717799999999997,77.241,10,Tree cover,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.3767_76.8734.png,28.3767_76.8734.png,28.3767,76.87340000000002,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.3090_77.0146.png,28.3090_77.0146.png,28.309000000000005,77.0146,10,Tree cover,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6091_77.2058.png,28.6091_77.2058.png,28.6091,77.2058,50,Built-up,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.7266_76.9910.png,28.7266_76.9910.png,28.726600000000005,76.991,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.3090_77.5944.png,28.3090_77.5944.png,28.308999999999997,77.5944,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.7557_76.8558.png,28.7557_76.8558.png,28.7557,76.8558,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.2266_77.0944.png,28.2266_77.0944.png,28.226599999999998,77.0944,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.3943_77.0557.png,28.3943_77.0557.png,28.3943,77.0557,50,Built-up,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.7178_76.8646.png,28.7178_76.8646.png,28.717799999999997,76.8646,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.8591_77.0443.png,28.8591_77.0443.png,28.8591,77.0443,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.2591_77.3409.png,28.2591_77.3409.png,28.259099999999997,77.3409,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.5179_77.4646.png,28.5179_77.4646.png,28.5179,77.46460000000002,50,Built-up,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.2943_77.4443.png,28.2943_77.4443.png,28.2943,77.4443,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_77.5733.png,28.6355_77.5733.png,28.635500000000004,77.5733,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.8057_76.9558.png,28.8057_76.9558.png,28.8057,76.9558,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.2557_77.1058.png,28.2557_77.1058.png,28.255699999999997,77.1058,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.8266_77.3057.png,28.8266_77.3057.png,28.8266,77.3057,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.3556_77.4057.png,28.3556_77.4057.png,28.3556,77.4057,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.3855_77.5821.png,28.3855_77.5821.png,28.385499999999997,77.58210000000001,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6091_77.1058.png,28.6091_77.1058.png,28.6091,77.1058,50,Built-up,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.3090_77.5410.png,28.3090_77.5410.png,28.309000000000005,77.541,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.2943_77.5733.png,28.2943_77.5733.png,28.2943,77.5733,50,Built-up,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.8855_76.9409.png,28.8855_76.9409.png,28.885500000000004,76.94090000000001,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.3266_77.3321.png,28.3266_77.3321.png,28.326599999999996,77.3321,50,Built-up,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.7354_77.2734.png,28.7354_77.2734.png,28.7354,77.2734,50,Built-up,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.5678_77.2444.png,28.5678_77.2444.png,28.567799999999995,77.2444,50,Built-up,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.7178_77.0733.png,28.7178_77.0733.png,28.717800000000004,77.0733,50,Built-up,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_76.8943.png,28.9178_76.8943.png,28.917799999999993,76.8943,50,Built-up,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.5942_77.5944.png,28.5942_77.5944.png,28.594199999999994,77.5944,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.4678_77.5821.png,28.4678_77.5821.png,28.467799999999997,77.58210000000001,30,Grassland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.4057_77.2410.png,28.4057_77.2410.png,28.405699999999992,77.241,20,Shrubland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.8556_77.3558.png,28.8556_77.3558.png,28.8556,77.3558,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.5179_76.8646.png,28.5179_76.8646.png,28.517899999999997,76.8646,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.8943_76.8822.png,28.8943_76.8822.png,28.8943,76.8822,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.3556_77.1410.png,28.3556_77.1410.png,28.355599999999995,77.141,20,Shrubland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.3442_77.1557.png,28.3442_77.1557.png,28.344199999999997,77.1557,20,Shrubland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.2354_77.3910.png,28.2354_77.3910.png,28.2354,77.391,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6355_77.4558.png,28.6355_77.4558.png,28.635500000000004,77.4558,50,Built-up,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.2767_76.8822.png,28.2767_76.8822.png,28.2767,76.8822,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.7266_77.6058.png,28.7266_77.6058.png,28.726599999999998,77.6058,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.4354_77.5944.png,28.4354_77.5944.png,28.4354,77.5944,30,Grassland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.5057_77.5733.png,28.5057_77.5733.png,28.5057,77.5733,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.3855_77.2910.png,28.3855_77.2910.png,28.385500000000004,77.291,50,Built-up,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.7354_77.3910.png,28.7354_77.3910.png,28.73539999999999,77.391,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6678_77.3943.png,28.6678_77.3943.png,28.6678,77.3943,50,Built-up,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.4057_77.4057.png,28.4057_77.4057.png,28.405699999999996,77.4057,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.2442_77.3444.png,28.2442_77.3444.png,28.244199999999996,77.3444,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9556_76.9145.png,28.9556_76.9145.png,28.9556,76.9145,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6942_77.1557.png,28.6942_77.1557.png,28.694200000000002,77.1557,50,Built-up,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.3943_77.4233.png,28.3943_77.4233.png,28.394299999999998,77.4233,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9556_77.1909.png,28.9556_77.1909.png,28.9556,77.1909,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.7442_77.2646.png,28.7442_77.2646.png,28.7442,77.2646,50,Built-up,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.5057_77.5821.png,28.5057_77.5821.png,28.505700000000008,77.58210000000001,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.3855_76.9443.png,28.3855_76.9443.png,28.3855,76.9443,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6590_77.2146.png,28.6590_77.2146.png,28.658999999999995,77.2146,50,Built-up,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.8442_77.6146.png,28.8442_77.6146.png,28.844200000000004,77.6146,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.4854_77.2943.png,28.4854_77.2943.png,28.485400000000002,77.2943,50,Built-up,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9678_76.9145.png,28.9678_76.9145.png,28.9678,76.9145,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6678_77.4057.png,28.6678_77.4057.png,28.6678,77.4057,10,Tree cover,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.5942_77.2410.png,28.5942_77.2410.png,28.594199999999997,77.241,10,Tree cover,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.4678_77.2558.png,28.4678_77.2558.png,28.467800000000004,77.2558,20,Shrubland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.5557_77.3734.png,28.5557_77.3734.png,28.555700000000005,77.3734,50,Built-up,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.3178_76.9646.png,28.3178_76.9646.png,28.31779999999999,76.9646,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.4178_76.9057.png,28.4178_76.9057.png,28.4178,76.9057,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.2266_77.4734.png,28.2266_77.4734.png,28.2266,77.4734,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.3354_77.3233.png,28.3354_77.3233.png,28.335400000000003,77.3233,50,Built-up,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.4766_77.4734.png,28.4766_77.4734.png,28.476599999999998,77.4734,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6557_77.5645.png,28.6557_77.5645.png,28.6557,77.5645,50,Built-up,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.5267_77.5909.png,28.5267_77.5909.png,28.526699999999995,77.5909,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.5854_77.0944.png,28.5854_77.0944.png,28.585399999999996,77.0944,50,Built-up,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.5267_77.1146.png,28.5267_77.1146.png,28.526699999999995,77.1146,10,Tree cover,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.4556_77.5058.png,28.4556_77.5058.png,28.4556,77.5058,50,Built-up,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9266_77.3233.png,28.9266_77.3233.png,28.926599999999997,77.3233,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.2855_77.3943.png,28.2855_77.3943.png,28.285499999999995,77.3943,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.5091_77.6234.png,28.5091_77.6234.png,28.509099999999997,77.6234,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9678_76.9409.png,28.9678_76.9409.png,28.9678,76.94090000000001,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.4090_77.2910.png,28.4090_77.2910.png,28.409,77.291,50,Built-up,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.8556_77.1645.png,28.8556_77.1645.png,28.855600000000006,77.1645,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.4678_77.6322.png,28.4678_77.6322.png,28.467799999999997,77.6322,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.7679_77.5944.png,28.7679_77.5944.png,28.7679,77.5944,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.3354_77.1146.png,28.3354_77.1146.png,28.3354,77.1146,20,Shrubland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.4766_77.3734.png,28.4766_77.3734.png,28.476599999999998,77.3734,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.3442_77.5821.png,28.3442_77.5821.png,28.344199999999994,77.58210000000001,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.2442_77.5234.png,28.2442_77.5234.png,28.2442,77.5234,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.3354_77.4145.png,28.3354_77.4145.png,28.335399999999996,77.4145,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.7943_77.6058.png,28.7943_77.6058.png,28.794299999999996,77.6058,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.4354_77.4944.png,28.4354_77.4944.png,28.4354,77.4944,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9178_77.1557.png,28.9178_77.1557.png,28.9178,77.1557,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.8943_77.4145.png,28.8943_77.4145.png,28.894299999999994,77.4145,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.5557_77.6443.png,28.5557_77.6443.png,28.555700000000005,77.6443,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6590_77.1909.png,28.6590_77.1909.png,28.659000000000002,77.1909,50,Built-up,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.3943_77.3145.png,28.3943_77.3145.png,28.394300000000005,77.3145,50,Built-up,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.8943_76.9558.png,28.8943_76.9558.png,28.8943,76.9558,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.6056_77.5058.png,28.6056_77.5058.png,28.6056,77.5058,50,Built-up,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.3767_77.4409.png,28.3767_77.4409.png,28.376700000000003,77.4409,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.2266_77.0821.png,28.2266_77.0821.png,28.226599999999998,77.0821,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.4178_77.5058.png,28.4178_77.5058.png,28.417799999999993,77.5058,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.8943_77.1146.png,28.8943_77.1146.png,28.894299999999994,77.1146,50,Built-up,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.2557_77.5909.png,28.2557_77.5909.png,28.255699999999994,77.5909,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9590_77.3558.png,28.9590_77.3558.png,28.959000000000003,77.3558,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.4057_77.4646.png,28.4057_77.4646.png,28.405699999999996,77.46460000000002,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.5091_77.5410.png,28.5091_77.5410.png,28.5091,77.541,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.3090_77.2734.png,28.3090_77.2734.png,28.308999999999994,77.2734,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.2767_77.4822.png,28.2767_77.4822.png,28.276700000000005,77.4822,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.7943_77.2943.png,28.7943_77.2943.png,28.794300000000003,77.2943,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.9556_76.9057.png,28.9556_76.9057.png,28.955599999999986,76.9057,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.4678_77.6146.png,28.4678_77.6146.png,28.467799999999993,77.6146,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.4556_77.0944.png,28.4556_77.0944.png,28.455599999999997,77.0944,50,Built-up,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.3943_77.5733.png,28.3943_77.5733.png,28.3943,77.5733,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.2056_77.3321.png,28.2056_77.3321.png,28.20559999999999,77.3321,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.3590_77.6322.png,28.3590_77.6322.png,28.359000000000005,77.6322,40,Cropland,0.0,train
C:\Users\ASUS\Desktop\IIT_GN\Earth_Observation\Data\rgb\28.3590_77.3943.png,28.3590_77.3943.png,28.359,77.3943,40,Cropland,0.0,train
